Exec,Control, Con   ,Labour ,LibDem ,UKIP ,Green ,Others ,ONS code,Region,Unnamed: 3,"Number of households (2014-based household interim projections for 2017)1
(000s) ",White,Black or Black British,Asian or Asian British,Mixed,Other ethnic origin,Ethnic Group not Stated,Total_x,"Number per 1,000 households","Eligible, homeless and in priority need, but intentionally","Eligible, homeless but not in priority need","Eligible, but not homeless",Total decisions,Bed and breakfast (including shared annexe),Hostels,LA/HA stock,Private sector leased (by LA or HA),Other types (including private landlord),Total in temporary accommodation,"Number per 1,000 households.1",Duty owed but no accommodation has been secured at end of March 2018,Unemployment,Unemployment rate (%),Area Code,Total_y,Attendance Allowance,Bereavement Benefit/Widow's Benefit,Carer's Allowance,Unnamed: 6,Unnamed: 7,Disability Living Allowance,of which children,of which working age,of which pensioners,Discretionary Housing Payments,Employment And Support Allowance,Housing Benefit,Incapacity Benefit,Income Support,Unnamed: 17,of which incapacity benefits,of which Lone Parent,of which Carer,of which Others,Unnamed: 22,Jobseeker's Allowance,Unnamed: 24,Unnamed: 25,Pension Credit,Personal Independence Payment,Unnamed: 28,Unnamed: 29,Severe Disablement Allowance,of which working age.1,of which pensioners.1,State Pension,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Winter Fuel Payments
LC,Lab,12,53,4,,,,E09000009,L,,133.836,242,72,170,169,--,--,698.0,5.22,91,375,125,1289,344,143,223,1119,448,2277,17.01,--,9400.0,5.03250812,E09000009,829.7914951960364,22.024000691813917,2.310916106387514,13.074554520563536,,,40.28514737756096,8.318830486239014,17.796774591057506,14.189037068520491,2.299535,69.23539779293301,278.984794,0.10430709387658053,10.526762528294693,,0.09652277435712603,7.162343368819519,2.619015616078934,0.6642524358329047,,13.502362420777327,,,51.997436165667814,30.28444952030758,,,0.5580545059754143,0.0675377723232454,0.4905167336521689,286.82046227079684,,,,,,,7.783315201081192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0,5.32881354,S12000008,379.5402234793083,14.005601274249777,1.2029948481494,7.534263680008568,,,27.14868161781005,3.044955252343129,11.30535423879576,12.786571917234166,1.826285,44.772859519368595,41.451055,0.0,5.9681619455002695,,0.05351538170722213,3.4343316731387525,2.2417166071764716,0.25997960563638073,,5.435822825488591,,,12.654053114266173,23.85952560511052,,,0.30674222444432814,0.02259167685225916,0.284150547592069,189.23839181201967,,,,,,,4.135785012892307
AA,Con,35,,3,,,1,E07000009,EE,,37.23,81,--,--,--,--,--,92.0,2.47,10,24,26,152,--,--,--,--,--,11,0.3,12,1200.0,2.48762864,E07000009,200.72385274631478,7.028368932733846,0.6208358467296802,2.2701407767132618,,,8.747882902606369,1.9893979205139158,3.3425820342736383,3.424864499286543,0.121565,11.419386560206386,18.352713,0.0,1.5321222279860616,,0.022441273341129248,0.9511272339964767,0.4893748760536573,0.06317853529711678,,0.7699926047879704,,,4.706143352872893,7.5183525938777995,,,0.15306345314984018,0.01129583842612958,0.1417676147237106,134.5875618763876,,,,,,,2.8957236182630584
LC,Con,36,,7,,,16,E07000040,SW,,62.53,27,--,--,--,--,--,28.0,0.45,--,--,46,86,8,--,10,--,8,32,0.51,--,1600.0,2.45279639,E07000040,449.7138452839519,17.74897077767772,0.9843976359116354,3.8197708408781046,,,16.23294863844519,3.2580743455242707,6.4624250923006725,6.529511260958259,0.182788,22.19998409214852,31.498354,0.0,2.372008507825948,,0.032761301590453734,1.5633858708043782,0.681982839535929,0.09008612180872291,,1.5748540656844279,,,9.807333649621208,12.451440458375144,,,0.22433269555471416,0.03388751527838874,0.19044518027632543,323.46066778464143,,,,,,,7.155994137187849
AA,Con,24,,3,,,2,E07000049,SW,,38.883,24,--,--,--,--,--,26.0,0.67,--,--,8,41,--,12,--,14,--,32,0.82,--,,,E07000049,290.2286291387713,10.709931292451671,0.6903580624823787,2.2089038765222915,,,9.076308142958911,1.9381524090642146,3.50772327239929,3.624716757615826,0.092823,11.274066728885497,16.678386,0.05430819066385719,1.3389940369241147,,0.02038350335788026,0.8913247724304764,0.36033856391564256,0.06471135635743774,,0.8104241216452613,,,5.400962917648616,7.334788697084988,,,0.1734973019879921,0.03388751527838874,0.13960978670960336,219.7397647764664,,,,,,,4.645111993049284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0,3.52539802,S12000045,285.3997225734308,11.993643505598243,1.19522287397984,3.234164654701387,,,15.736375617178274,2.426354392460264,6.5473712619837885,6.754549849298723,0.680264,20.125665834197996,16.564768,0.0,1.7237995020693184,,0.041898334801789186,0.9090921890940069,0.7096166900288393,0.06043771164985286,,1.1327189761813696,,,6.06486338619986,12.458238859126451,,,0.2002462732551828,0.01129583842612958,0.18895043482905322,190.26322170869602,,,,,,,4.02652938224687
LC,Con,41,,2,,,1,E07000085,SE,,49.561,--,--,--,--,--,--,58.0,1.17,--,--,6,70,5,--,111,--,--,116,2.34,--,1800.0,2.89739932,E07000085,292.0294526305902,9.162806744661896,0.9148162674185704,2.8063223429940227,,,10.471472754471728,2.5221169086880506,4.710363913393844,3.24978398757191,0.115766,14.346393267387855,22.659069,0.0,1.7198373333737615,,0.0,1.1018592598250658,0.5246689004120564,0.0732666991231871,,1.0752587223161243,,,5.58228438448827,8.6727241551132,,,0.14307832666196718,0.0,0.14307832666196718,209.92777952808981,,,,,,,4.431843803612965
,,,,,,,,E07000242,EE,,61.866,46,--,--,--,--,--,54.0,0.87,--,--,20,91,8,11,--,--,--,25,0.4,--,2100.0,2.76631865,E07000242,314.42556069292675,10.546135656008866,1.27012572738346,3.254312709403119,,,11.66178899083687,3.0319136046704203,4.918563152507829,3.7231865330428415,0.224738,17.225472953327902,34.758249,0.0,2.1649333292839392,,0.0149736171638235,1.580711613028454,0.4502054193944588,0.11669170767359331,,1.6357591573088144,,,6.531141687036833,9.46506088520777,,,0.15292437439111842,0.01129583842612958,0.14162853596498884,211.11495871532878,,,,,,,4.419959507409302
LC,Con,49,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,Con,33,4,1,8,,9,E07000137,EM,,62.647,63,--,--,--,--,--,67.0,1.07,--,--,18,102,6,--,7,--,11,28,0.45,--,2600.0,4.3269161700000005,E07000137,531.1647975873819,20.389817926580434,1.4418442189021585,10.043500113160771,,,33.8253476570786,5.161965605377722,11.813351947706373,16.815927899943077,0.290005,42.240091780465214,41.907912,0.0,5.8679398231823345,,0.03689465774728287,2.8628886477226416,2.681050634246573,0.2889220053944374,,4.119474322979507,,,17.258297263162014,26.781049694728747,,,0.4719420553375749,0.03388751527838874,0.43805454005918615,319.65560628708073,,,,,,,6.871969444723842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,4.01118172,S12000010,259.4582853890849,8.517082828378939,1.0401532691945772,3.6740010197380517,,,15.36148046501439,2.549301196841874,5.897023351265766,6.918878140624328,0.775558,20.345385924443605,18.900915,0.0,1.8945902307664941,,0.08797100299816918,1.0453815895204968,0.716137481688556,0.04716847434483276,,0.605932688708996,,,6.470287986581305,15.174703452782333,,,0.23596658945036755,0.02259167685225916,0.2133749125981084,162.86677892625886,,,,,,,3.595449007766951
,,,,,,,,E12000004,EM,R,2001.5800000000002,3770,320,210,150,30,120,4590.0,2.2931883811788687,630,870,1660,3160,240,270,450,160,150,1270,0.6344987459906674,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AA,Con,37,1,,,,2,E07000152,EM,,37.992,--,--,--,--,--,--,76.0,2,19,16,43,154,--,--,--,--,--,--,--,11,1500.0,3.0595525500000003,E07000152,222.30444027483435,6.983010719226279,0.7758487344756505,2.9138404243209837,,,6.039879811038182,2.5902857682103977,0.5900244057258903,2.8568658124426194,0.114494,12.948450062192082,17.720908,0.0,1.9701698152018803,,0.0,1.2547661781558075,0.6245079048600023,0.09061630072188122,,1.3261750983117553,,,5.138764382351007,12.942540171479886,,,0.14099214528114082,0.0,0.14099214528114082,150.21368109303697,,,,,,,3.075685817918523
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,3.10789505,S12000011,234.67642980625448,11.632769961537702,1.0377238313519972,2.949108293289132,,,13.71419604898085,2.702328506693913,5.742909864944524,5.277855484223228,0.330374,18.02966017941558,15.215129,0.0,1.6734643363461228,,0.04412268616463453,0.9556985000608003,0.5945633565977624,0.07888391115247186,,1.5214918700268658,,,5.75702496489306,10.351172662034966,,,0.18876505905655827,0.03388751527838874,0.15487754377816954,149.06708922843868,,,,,,,3.2084603708829738
LC,Con,48,6,3,3,,7,E06000011,YH,,147.941,269,--,--,--,--,--,271.0,1.83,43,44,225,583,--,--,21,--,--,22,0.15,27,5900.0,3.68869782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E06000011,967.0726818314498,33.391302816560845,2.62084236609272,11.942529550655216,,,46.5551130109116,7.366788380921145,15.488667317132926,23.6590692979026,0.443281,62.061364331467395,61.183455,0.07251019892577382,7.342450530394084,,0.021475635825180375,4.241923728076641,2.6960810270888613,0.40714250745306185,,6.713378005729838,,,23.926644378246138,36.4047198806958,,,0.7013306928919388,0.03388751527838874,0.6674431776135501,659.584580233165,,,,,,,14.129179835713474
LC,Con,25,13,1,,,,E07000193,WM,,49.788,94,5,--,--,--,--,105.0,2.11,13,27,32,177,16,--,--,--,--,21,0.42,17,2100.0,3.2324064700000004,E07000193,282.08568812838513,10.010964426387043,0.9064879095322695,4.381364349742726,,,11.69796487960315,3.126137468781593,3.602089656765112,4.950975909655396,0.214134,24.422395428105347,26.013803,0.0,2.928962135028796,,0.04130238323521188,1.838829760951195,0.9098439526786349,0.125310135018883,,1.6572074192806243,,,7.135831697634636,15.982805226276264,,,0.2352496756963987,0.03388751527838874,0.20136216041800997,172.72949832793623,,,,,,,3.769019653161622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,3.6999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,Con,30,4,11,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.2570600010731,62.9758284031098,4.223963052031064,21.07944113431369,,,79.8910718649982,16.258000061983378,35.45094463477312,28.237736232184872,1.453405,123.69106097068719,177.988299,0.0,15.05293069855399,,0.12419933522706667,9.881314396350868,4.462353366211847,0.6074977898481313,,7.744262742890976,,,47.63134745627853,65.06774339148356,,,1.203504381219644,0.13534017883004582,1.0681642023895983,1063.6212302901522,,,,,,,23.632971615354336
,,,,,,,,E12000006,EE,R,2591.493000000001,4740,430,360,180,100,330,6140.0,2.369290598122394,1080,1680,2430,5180,550,760,1820,1370,1400,5900,2.2766798907039294,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,LDm,9,,18,,,,E07000061,SE,,47.652,91,--,--,--,--,17,117.0,2.46,23,19,58,217,38,--,16,--,55,114,2.39,36,2300.0,4.932211420000001,E07000061,335.345382054431,12.753590799845153,0.6918259203367075,4.525099135835502,,,16.700085787224104,3.4372033331949052,7.654037195665273,5.614464812878393,0.352504,29.408161804204987,46.709384,0.0,3.646092898766965,,0.02677238921063427,2.4020985900359473,1.0138828323424767,0.18452642183082688,,2.1822783601420634,,,10.302722727220957,14.42122453299848,,,0.16266084491642832,0.02259167685225916,0.14006916806416916,189.11662984409773,,,,,,,4.373121398841925
LC,LDm,6,,38,,,,E07000086,SE,,55.515,10,--,--,--,--,--,12.0,0.22,--,--,20,34,--,--,--,--,--,5,0.09,--,2100.0,2.98478111,E07000086,292.0032975575085,9.701282313491886,0.9093602970130055,3.59130121283272,,,13.422127244012586,3.382678701423473,5.622464157270513,4.415195016785127,0.113072,16.22855642639212,27.426163,0.0,1.9819077719774059,,0.007875646935889317,1.3054827655387473,0.5811960530289213,0.08299246217317453,,0.7829078531839451,,,6.113041330463143,11.273117042218384,,,0.200712678789482,0.01129583842612958,0.18941684036335243,196.04691518498834,,,,,,,4.2128332021454655
LC,,19,1,8,,,10,E07000030,NW,,23.55,--,--,--,--,--,--,,--,--,--,20,31,--,--,--,--,--,--,--,--,500.0,1.8320922199999998,E07000030,144.06012801782495,6.2543981477047845,0.4235854666609851,1.3790759678909608,,,5.191207406700229,0.9490983021664439,1.8796582919463507,2.36043575044063,0.149714,7.813187690939476,8.328041,0.0,0.6863708115509418,,0.0,0.363456857892309,0.2867487795670453,0.03483745238233835,,0.5052351561385888,,,3.021371536805686,5.972674935895548,,,0.09466065575948895,0.0,0.09466065575948895,101.97564813462724,,,,,,,2.264957107151007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S12000036,1162.0410588177178,28.23942396934061,3.028135776227597,15.082266486041084,,,59.40738523722203,11.06963292284161,26.95594405262506,21.414676476609436,5.076366,133.07191184146023,184.793774,0.08989781701064029,12.85170267464514,,0.2941292677961551,7.72416098188892,4.150529236777633,0.6064508542727808,,12.325621787005737,,,29.071871679299072,68.48107201435312,,,0.9506420434191387,0.15808698606576826,0.7925550573533704,595.7813090420668,,,,,,,13.789678449626487
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S12000013,80.41472012302081,3.8393325067256985,0.2689033123251228,0.762433061898848,,,3.7638983326359337,0.39042912861224083,1.5505959408234309,1.8169713316595308,0.167048,5.945654442891653,5.205964,0.0,0.36362310173434087,,0.0,0.20931505388390945,0.1256130561834524,0.028338398464585232,,0.7403430829326951,,,3.608249977060439,4.550379724358002,,,0.08383920446217893,0.0,0.08383920446217893,49.942700509316936,,,,,,,1.1723508666789688
LC,RA/LD/Ind,22,,7,,,"RA 13, Ind 6",E07000207,SE,,54.653,41,--,--,--,--,5,52.0,0.95,--,--,22,80,8,--,16,--,--,26,0.48,--,1800.0,2.80021482,E07000207,287.87469287880594,9.538033350326964,0.9725159381157915,2.771097065305535,,,9.67768860623656,3.3534769042453654,3.8647053502550475,2.4696012592688943,0.294229,13.924253256697366,40.238776,0.0,1.8570379893868827,,0.005507875240878142,1.3471482461143272,0.42531272833382106,0.06733540642129716,,1.2369500713356218,,,6.806451771317873,7.039788913802042,,,0.10789140070536274,0.0,0.10789140070536274,189.23839181201967,,,,,,,4.171587703556283
LC,Lab,22,41,,,,,E09000010,L,,133.36,306,350,47,50,20,13,786.0,5.89,113,91,95,1085,47,--,--,1260,1969,3276,24.57,--,8700.0,5.33514771,E09000010,910.5158058255903,22.00617292864623,2.1129680719397905,15.00276635432043,,,38.93142798471667,8.979149521579558,18.166975302335064,11.828506741242526,2.527816,74.21628634037657,326.962961,0.07305933058801332,14.866086399473009,,0.18043524919785692,10.953089574750361,2.9661835859096923,0.776789956832511,,12.000330862302102,,,39.422165381490764,35.86449646785604,,,0.38370111500574144,0.07907086898290708,0.30463024602283434,318.2553436559784,,,,,,,7.890223932896494
,,,,,,,,E92000001,England,R,23464.262,35030,8020,5300,2110,2450,3700,56600.0,2.41,8700,18450,25720,109470,6130,5690,15650,25320,27940,80720,3.44,9560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,Con,35,,3,2,2,"RA 13, Ind 3",E07000072,EE,,55.501,32,7,--,--,--,20,63.0,1.14,8,26,24,121,17,35,38,--,--,96,1.73,--,2500.0,3.5446308,E07000072,317.413766668118,11.152522067981632,0.9150563579529989,3.8469402002581776,,,13.034003990864448,2.9416228075863606,5.079890648296277,5.000417441280613,0.077417,18.782087971568316,34.331125,0.03605964582039487,3.0795539992026937,,0.01728883109735775,2.193338526482664,0.7306045700995156,0.15715845211108584,,2.702479722581005,,,9.108803876356136,10.9073868588632,,,0.1518454603840648,0.01129583842612958,0.14054962195793522,204.83407053668856,,,,,,,4.454413979596392
AA,Ind,4,3,,,,RA 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,E07000208,SE,,32.181,41,--,5,5,--,--,55.0,1.71,--,--,29,93,11,--,128,--,23,166,5.16,--,1300.0,3.37967765,E07000208,170.92227227694755,6.4962566567924975,0.5764749450064476,1.5893474788668727,,,6.449123892143393,1.8796132276717956,2.781790207823192,1.796836052548521,0.181438,8.783981881354196,19.991187,0.0,1.1310903117932158,,0.011653570095611817,0.8319961773184675,0.2013027781399976,0.08210122470902995,,0.8807816217681356,,,3.7291007167997745,4.635781847421484,,,0.1661841734707128,0.02259167685225916,0.14359249661845364,113.83729317635651,,,,,,,2.4742305751743294
LC,Con,30,17,,,,,E07000036,EM,,51.012,16,--,--,--,--,--,17.0,0.33,--,--,17,42,--,--,--,--,--,--,--,--,2300.0,3.6847572000000004,E07000036,303.4136260470213,10.21003317016102,0.7654634270324296,5.2594559503230105,,,16.431717308141877,3.8010000389651015,5.4392769594046895,7.177421933941988,0.193087,26.64006423585421,28.564697,0.0,3.481858829320356,,0.016961013195264406,2.265442200643729,1.1324731044818308,0.07303852085676454,,1.7535252887649415,,,7.337218320826559,16.44400457225859,,,0.30304612218890525,0.022410474135440697,0.2806356480534646,182.12546351924618,,,,,,,3.9039913029032207
LC,Con,56,6,7,,1,"Ind 4, RA 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3813.9471463364025,137.95647119584058,10.942118625500003,54.55562440819337,,,187.00485089409418,46.30509545259749,70.63022021093185,70.08815893396589,3.090769,258.2562207455066,408.4146609999999,0.1411361445118647,41.96451576853702,,0.2221821463818313,28.876683865288435,11.144398264068629,1.8712121138758036,,28.40486686872758,,,100.3996879620293,145.00640426075958,,,2.467476716746683,0.18011158966755236,2.28736512707913,2384.221093879565,,,,,,,51.121248866391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,Lab,8,29,1,,1,,E07000041,SW,,53.994,55,--,--,--,--,11,73.0,1.35,28,31,95,227,11,6,17,54,47,135,2.5,--,2300.0,3.19078893,E07000041,288.1370873998356,9.262971709552687,0.7694976439254222,4.0886752276875695,,,16.90963892586538,3.6066795668650258,7.869300482538435,5.449050572168498,0.239804,30.117541778776943,36.979722,0.0,3.2080914130615024,,0.010394856248715357,2.042600062251168,0.9246584760222966,0.24323534755625473,,2.2103012602111067,,,7.661267117879135,13.960231113384285,,,0.18834028860703242,0.01129583842612958,0.17704445018090284,158.84863398483478,,,,,,,3.6923709360497634
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400.0,4.09658065,S12000014,434.1597900969735,13.071620535350746,1.5178624494189825,7.63467927515667,,,31.132873268096695,5.050247232803893,12.767052355215851,13.315773371601491,1.792672,49.45841138861314,39.17341,0.0,5.554148612349808,,0.03044163360933669,3.3975246113971704,1.9298132830149508,0.20367326283387277,,5.162614658752955,,,11.930265398182561,28.317341780819195,,,0.3780985666778966,0.04518335370451832,0.3329152129733783,233.98591502333372,,,,,,,5.049877140221091
LC,Con,24,,5,1,,1,E07000087,SE,,49.084,60,--,--,--,--,--,62.0,1.26,7,10,21,100,--,--,33,25,--,61,1.24,--,1700.0,2.61730953,E07000087,290.7841725676468,9.501061266899002,0.8801703334072878,2.677990978085213,,,10.844970298652587,2.4399888422999148,4.407133350532671,4.001782688792205,0.153431,13.972232803112759,19.266845,0.0,1.7002032123523387,,0.0,1.14979703251313,0.4629200051301725,0.07574713110170997,,1.2571497564264587,,,4.931576705625423,8.680086553511929,,,0.14218906550771593,0.0,0.14218906550771593,212.29199107190755,,,,,,,4.484274522158536
LC,Con,34,,2,,,3,E07000010,EE,,43.356,101,--,--,--,--,--,102.0,2.35,14,11,32,159,--,13,6,--,--,20,0.46,14,1800.0,3.64987415,E07000010,296.88347895907344,10.285817994043407,0.61072594748646,5.451999971099303,,,15.225515314154428,3.7295207698049775,4.891364813624619,6.598873136114846,0.155439,25.76947817734373,28.636971,0.0,3.828972467957373,,0.028096132152239463,2.2024939354171256,1.4483642663635545,0.16647886318189908,,1.4665622024662082,,,9.165183887384094,17.24249715622384,,,0.16632695674364747,0.0,0.16632695674364747,175.07341621043363,,,,,,,3.804572673737286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600.0,4.1820004,S12000015,1050.229525891546,28.29722195437232,3.184012641940214,18.303480918020323,,,66.25994719076597,11.73585612174808,25.925260769556118,28.58362782397374,3.954855,108.29246073073338,111.119023,0.0,14.799505573739522,,0.14989829897024856,8.720180623998214,5.182824843218994,0.7362507322398018,,13.495625763434987,,,24.373190661532202,60.779690507649185,,,0.9055173771787695,0.14630750585590022,0.7592098713228692,583.8283425243961,,,,,,,12.636652047782885
,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0,3.8784014399999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06000005,421.6635689992108,16.18184730938078,1.4183410953680835,7.047724202598748,,,27.440123068873365,4.74744135671055,8.838603980112836,13.827297508169986,0.375175,33.94150713181883,36.113747,0.0,4.358147373975985,,0.04857940617597422,2.600379509016987,1.5721264651297826,0.1224914623160161,,1.957231056949122,,,12.266506270744609,24.968234586427144,,,0.46749777590419306,0.09029370487564216,0.3772040710285509,249.65262156262372,,,,,,,5.474865564546192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,4.39730283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AA,Con,19,,,3,,5,E07000201,EE,,27.038,94,--,--,--,--,--,103.0,3.81,--,--,25,144,5,--,11,--,--,19,0.7,15,,,E07000201,140.58828402210648,5.097242723760751,0.33206817429626007,1.6589832225751908,,,6.217153272561257,1.293199556834377,2.2456498596670182,2.6746584825843103,0.084439,9.974025360455162,14.482564,0.0,1.2566413722589926,,0.009392695542587601,0.8632752263236722,0.3480046238047272,0.037195741877070324,,0.8156730308400412,,,4.096828462078688,6.289908398079852,,,0.046637743758029065,0.0,0.046637743758029065,88.30786723538914,,,,,,,1.9282520260531162
LC,Con (minority),21,13,,6,2,6,E07000080,SW,,36.079,14,--,--,--,--,--,15.0,0.42,--,--,34,73,--,--,--,--,--,--,--,--,1500.0,3.7838652799999997,E07000080,248.28110906961084,8.724532258073094,0.5734132687565389,3.3482828380887257,,,11.57447542188795,1.9698376653314056,4.756982489923207,4.848517971511066,0.110295,18.224478249682,21.415577,0.0,2.192149868161339,,0.02802932143849761,1.2377108488538464,0.8088259686612633,0.12617989688148193,,1.2488944901279564,,,6.801180469473794,10.764396825448861,,,0.22558018987536993,0.03388751527838874,0.1916926745969812,159.59949945368672,,,,,,,3.4783537363485086
LC,Con,32,1,2,,,"Ind 14, RA 2",E07000119,NW,,36.628,23,--,--,--,--,--,25.0,0.68,6,12,7,50,--,--,--,--,--,5,0.14,--,1000.0,3.04502175,E07000119,249.82565884782915,10.793174880328479,0.6801008033241868,2.9079061359531435,,,12.447649669673643,1.8095850005433531,3.993340407867611,6.632241658128496,0.057934,16.306528534647338,18.652959,0.0,1.4418247363696677,,0.020857414020689122,0.821708897152868,0.5219954396982882,0.07442906605684554,,1.2119952499874858,,,6.518833201124237,11.192954365304866,,,0.24871356083695473,0.0,0.24871356083695473,163.70896587105233,,,,,,,3.656118839226826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169881.35503307002,5529.318571149997,502.5517041300006,2830.0153530399994,,,9379.59329324,1965.0648944911218,3571.9688498400005,3842.55954890887,223.48097613000002,15352.892355200005,22301.220214000004,8.92846355,2138.7000446999996,,19.73794528175439,1347.8081515080119,670.8101419301912,100.34380598004401,,1666.9844684100003,,,5367.6480182399955,8637.46192463,,,119.5859766500001,13.441240788376858,106.14473586162323,93800.44697529002,,,,,,,2022.5266947100015
LC,Lab,,54,12,,,,E08000037,NE,,91.162,192,10,8,--,10,--,219.0,2.4,14,88,29,350,--,--,25,--,--,27,0.3,23,5000.0,4.92479515,E08000037,601.7616227458158,22.301877361369105,1.5342895133760448,12.095073437779597,,,36.61106681891315,6.3361459492272925,12.991947374814051,17.26056107839831,0.826401,62.13064599843857,78.135036,0.054432288214645796,9.449777461293747,,0.06878563844005943,5.510845378864873,3.585269206617786,0.2923218615641336,,7.973143215684513,,,20.971737211860646,38.392060770416464,,,0.4829554591659536,0.01129583842612958,0.47165962073982404,304.0193402397713,,,,,,,6.783785969531958
LC,Lab,15,25,1,,,,E07000173,EM,,51.736,85,6,--,--,--,--,99.0,1.91,--,--,20,128,8,6,9,--,--,23,0.44,15,2300.0,3.85550299,E07000173,309.33068779608254,10.851909260782966,0.7571274140856106,4.98647714931029,,,19.814917986051174,4.2778617312485006,7.667423340898923,7.866470551347665,0.176317,24.81897712914291,25.371903,0.0,3.3825702625871212,,0.005948825951574354,2.2539676789819874,1.020636098846869,0.12347799776201952,,2.9411520727675486,,,7.156319798807178,12.640831859090826,,,0.15238070287975156,0.01129583842612958,0.14108486445362198,192.07950439686502,,,,,,,4.200299763712191
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18200.0,5.83349951,S12000046,1897.0317445986868,63.34709962776892,4.4228818873353895,41.32530908611032,,,159.20666662608497,21.164150086107213,71.79281072917964,66.29926015522905,10.971452,329.81700424046295,329.334757,0.17865083411525579,34.63540394180581,,0.618492610584289,19.084559376734553,13.144790654460198,1.5986330412576077,,34.66344656649523,,,87.58329385706469,141.97177210592992,,,1.7507800017456308,0.2823372979031904,1.4684427038424404,642.1117378363663,,,,,,,15.711488987401147
LC,Con,22,10,7,,,,E07000081,SW,,54.126,156,25,--,18,--,12,219.0,4.05,36,17,65,337,72,--,59,--,20,154,2.85,57,2400.0,3.39906988,E07000081,310.0682201800264,10.264837531425467,1.0514625772380515,4.999607526041408,,,17.68928312151026,3.7087331912005213,7.806993160959825,6.1873997628445725,0.214379,33.339180886824735,42.643431,0.018029822910197436,4.503308224110497,,0.03373228396350196,3.2372032282781547,0.9799019076562006,0.2732233406645654,,3.2390476005101867,,,8.647673458975982,16.059719786249165,,,0.2368310735512056,0.04518335370451832,0.1916477198466873,163.48573559652874,,,,,,,3.6756929741505058
LC,Con,31,5,14,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.961501519127,54.172660706160514,4.608024571344312,18.377341136886375,,,68.01617807351454,13.671964034752921,28.918868288269984,25.45018397002168,0.8234849999999999,116.2089203387248,153.48064799999997,0.018029822910197436,14.00798105886011,,0.136805180695879,9.403941588135622,3.770403487044033,0.7243344578321578,,8.397623350938593,,,38.65123158191895,62.53125844357381,,,1.0884231444454437,0.14684589953968455,0.9415772449057592,1028.0261483343043,,,,,,,22.553547955545184
